processing,inference,nms,experiment_time,batch_size
16.046762466430664,83.90378952026367,1.2555122375488281,102.138061,1
27.97722816467285,345.0636863708496,2.1975040435791016,381.263589,5
23.72145652770996,350.76451301574707,4.1351318359375,381.263589,5
21.7132568359375,354.13050651550293,2.367734909057617,381.263589,5
25.626182556152344,346.3923931121826,3.65447998046875,381.263589,5
29.052019119262695,345.97182273864746,2.1865367889404297,381.263589,5
37.8718376159668,625.9956359863281,13.688802719116211,695.041438,10
37.053823471069336,627.6352405548096,12.762308120727539,695.041438,10
25.128602981567383,639.0180587768555,18.529891967773438,695.041438,10
39.29567337036133,629.0371417999268,15.518903732299805,695.041438,10
51.43594741821289,622.8682994842529,7.080793380737305,695.041438,10
45.2570915222168,632.774829864502,8.127927780151367,695.041438,10
23.029804229736328,650.9304046630859,10.680437088012695,695.041438,10
44.95358467102051,627.8226375579834,6.996870040893555,695.041438,10
47.34158515930176,630.5603981018066,7.153749465942383,695.041438,10
53.759098052978516,627.1586418151855,7.549047470092773,695.041438,10
43.519020080566406,891.4535045623779,56.31613731384277,1056.815232,15
57.63578414916992,891.5631771087646,54.318904876708984,1056.815232,15
50.4460334777832,901.9217491149902,74.29170608520508,1056.815232,15
42.664289474487305,899.0366458892822,77.55827903747559,1056.815232,15
97.02038764953613,901.9472599029541,7.224082946777344,1056.815232,15
80.13772964477539,944.0062046051025,15.980720520019531,1056.815232,15
111.50932312011719,909.9102020263672,14.703750610351562,1056.815232,15
76.51901245117188,919.3093776702881,20.903587341308594,1056.815232,15
93.01590919494629,904.6642780303955,18.912076950073242,1056.815232,15
84.39850807189941,940.3965473175049,21.200895309448242,1056.815232,15
114.36915397644043,912.3601913452148,17.80843734741211,1056.815232,15
108.47687721252441,905.6611061096191,20.293235778808594,1056.815232,15
113.7838363647461,913.0139350891113,19.174814224243164,1056.815232,15
104.22468185424805,906.8021774291992,18.2492733001709,1056.815232,15
138.80395889282227,876.1074542999268,11.021137237548828,1056.815232,15
52.44565010070801,1138.6902332305908,150.32696723937988,1418.690973,20
45.065879821777344,1289.1697883605957,44.41690444946289,1418.690973,20
44.08574104309082,1287.8801822662354,44.3120002746582,1418.690973,20
107.94472694396973,1228.6925315856934,30.71761131286621,1418.690973,20
124.25708770751953,1218.0819511413574,23.374319076538086,1418.690973,20
143.94235610961914,1168.2517528533936,55.65476417541504,1418.690973,20
73.77123832702637,1267.1563625335693,43.11943054199219,1418.690973,20
60.32824516296387,1280.4725170135498,46.662092208862305,1418.690973,20
134.4754695892334,1223.4742641448975,20.388364791870117,1418.690973,20
103.55496406555176,1249.0036487579346,39.21103477478027,1418.690973,20
66.47348403930664,1273.9710807800293,49.524545669555664,1418.690973,20
87.6309871673584,1288.5828018188477,23.851871490478516,1418.690973,20
178.41553688049316,1187.7875328063965,13.233184814453125,1418.690973,20
152.58455276489258,1225.5592346191406,17.223358154296875,1418.690973,20
79.64348793029785,1274.2598056793213,47.81794548034668,1418.690973,20
93.14990043640137,1276.9477367401123,43.18690299987793,1418.690973,20
91.27569198608398,1279.45876121521,32.70363807678223,1418.690973,20
108.58273506164551,1260.0529193878174,36.499977111816406,1418.690973,20
175.22287368774414,1177.9005527496338,31.097412109375,1418.690973,20
82.83329010009766,1294.1744327545166,33.35452079772949,1418.690973,20
48.80666732788086,1499.7034072875977,132.48038291931152,1769.786944,25
60.04786491394043,1460.1802825927734,160.07256507873535,1769.786944,25
117.68937110900879,1536.839246749878,20.878076553344727,1769.786944,25
71.3202953338623,1622.9257583618164,24.510622024536133,1769.786944,25
133.06808471679688,1548.5196113586426,27.727365493774414,1769.786944,25
69.75889205932617,1599.1928577423096,52.52838134765625,1769.786944,25
174.6213436126709,1512.9504203796387,24.866580963134766,1769.786944,25
83.41431617736816,1600.123405456543,33.39791297912598,1769.786944,25
94.97809410095215,1574.021816253662,65.1712417602539,1769.786944,25
156.7838191986084,1494.7326183319092,62.607526779174805,1769.786944,25
130.02347946166992,1560.5883598327637,39.71385955810547,1769.786944,25
115.08011817932129,1588.0939960479736,24.902820587158203,1769.786944,25
111.56654357910156,1582.3440551757812,56.39243125915527,1769.786944,25
137.00056076049805,1547.9083061218262,54.04353141784668,1769.786944,25
162.6286506652832,1496.358871459961,55.76467514038086,1769.786944,25
65.68050384521484,1639.3284797668457,53.36904525756836,1769.786944,25
133.80098342895508,1543.4200763702393,51.37896537780762,1769.786944,25
88.80472183227539,1606.9920063018799,56.67924880981445,1769.786944,25
73.89020919799805,1616.868019104004,54.86702919006348,1769.786944,25
113.96265029907227,1571.02632522583,56.52189254760742,1769.786944,25
172.43385314941406,1513.5877132415771,47.470808029174805,1769.786944,25
152.1470546722412,1532.0823192596436,44.6469783782959,1769.786944,25
98.66142272949219,1603.872299194336,47.872066497802734,1769.786944,25
186.4323616027832,1543.0984497070312,14.83297348022461,1769.786944,25
94.47479248046875,1620.4261779785156,45.684814453125,1769.786944,25
67.77358055114746,1737.5752925872803,188.10796737670898,2073.385276,30
62.92843818664551,1717.1130180358887,222.5346565246582,2073.385276,30
75.88768005371094,1778.6400318145752,154.73604202270508,2073.385276,30
76.36237144470215,1920.8414554595947,29.79731559753418,2073.385276,30
141.26062393188477,1839.8184776306152,28.934478759765625,2073.385276,30
152.49323844909668,1845.1268672943115,19.718647003173828,2073.385276,30
80.91259002685547,1859.2514991760254,85.53051948547363,2073.385276,30
91.99237823486328,1877.0205974578857,49.271583557128906,2073.385276,30
229.88176345825195,1759.958267211914,20.07579803466797,2073.385276,30
113.25216293334961,1914.444923400879,19.669055938720703,2073.385276,30
92.12636947631836,1866.4727210998535,80.60789108276367,2073.385276,30
208.59456062316895,1741.9817447662354,49.95536804199219,2073.385276,30
75.00958442687988,1904.9522876739502,65.3073787689209,2073.385276,30
130.4924488067627,1863.4648323059082,43.17069053649902,2073.385276,30
130.68819046020508,1850.1405715942383,40.56262969970703,2073.385276,30
144.78516578674316,1825.6938457489014,61.90133094787598,2073.385276,30
231.37521743774414,1777.2197723388672,5.748987197875977,2073.385276,30
169.34442520141602,1851.4659404754639,16.576290130615234,2073.385276,30
212.21017837524414,1772.9580402374268,40.08603096008301,2073.385276,30
132.91287422180176,1870.1491355895996,23.069381713867188,2073.385276,30
97.54204750061035,1930.8767318725586,27.068614959716797,2073.385276,30
152.4333953857422,1843.7669277191162,31.239032745361328,2073.385276,30
255.58972358703613,1778.48219871521,6.268501281738281,2073.385276,30
126.92880630493164,1905.9278964996338,18.34249496459961,2073.385276,30
100.59881210327148,1922.2030639648438,27.812480926513672,2073.385276,30
198.24838638305664,1810.1484775543213,21.30603790283203,2073.385276,30
252.43139266967773,1768.463373184204,19.203662872314453,2073.385276,30
222.85199165344238,1795.0828075408936,16.519784927368164,2073.385276,30
117.35844612121582,1922.8742122650146,10.461091995239258,2073.385276,30
234.25722122192383,1785.3419780731201,9.490728378295898,2073.385276,30
61.400413513183594,1810.3914260864258,381.5326690673828,2455.38942,35
49.19099807739258,1984.8041534423828,229.3529510498047,2455.38942,35
29.345035552978516,2091.6833877563477,214.53595161437988,2455.38942,35
113.32440376281738,2175.6558418273926,29.870033264160156,2455.38942,35
70.25575637817383,2151.3142585754395,116.34278297424316,2455.38942,35
88.67883682250977,2212.6526832580566,36.61537170410156,2455.38942,35
255.6767463684082,2052.900552749634,24.541378021240234,2455.38942,35
100.4030704498291,2198.9808082580566,83.1153392791748,2455.38942,35
218.7807559967041,2073.638677597046,54.422855377197266,2455.38942,35
150.8474349975586,2182.7430725097656,30.077695846557617,2455.38942,35
139.83511924743652,2180.438995361328,57.250022888183594,2455.38942,35
112.15019226074219,2165.062427520752,83.80126953125,2455.38942,35
90.13605117797852,2195.821523666382,90.67702293395996,2455.38942,35
140.08212089538574,2165.1580333709717,78.59396934509277,2455.38942,35
297.7795600891113,2018.3796882629395,21.444320678710938,2455.38942,35
120.41044235229492,2169.348955154419,66.79844856262207,2455.38942,35
199.88107681274414,2122.433662414551,27.430295944213867,2455.38942,35
267.20690727233887,2092.573642730713,20.075559616088867,2455.38942,35
242.76971817016602,2046.6587543487549,41.81337356567383,2455.38942,35
212.62645721435547,2066.964626312256,62.91604042053223,2455.38942,35
352.9775142669678,1977.970838546753,20.754575729370117,2455.38942,35
226.5644073486328,2067.4867630004883,69.59247589111328,2455.38942,35
168.68948936462402,2147.3169326782227,90.46697616577148,2455.38942,35
177.30212211608887,2131.1755180358887,75.52123069763184,2455.38942,35
122.22957611083984,2214.313745498657,73.71997833251953,2455.38942,35
149.08719062805176,2168.483018875122,58.448076248168945,2455.38942,35
337.5558853149414,1964.423656463623,76.99108123779297,2455.38942,35
153.4256935119629,2199.8918056488037,60.92190742492676,2455.38942,35
246.8729019165039,2076.9879817962646,49.57246780395508,2455.38942,35
197.96299934387207,2138.7922763824463,44.85177993774414,2455.38942,35
144.4692611694336,2233.883857727051,43.584346771240234,2455.38942,35
230.9410572052002,2093.7116146087646,52.725791931152344,2455.38942,35
157.29761123657227,2238.086700439453,35.332441329956055,2455.38942,35
331.8028450012207,2015.5415534973145,22.25661277770996,2455.38942,35
358.4449291229248,2031.8524837493896,7.45081901550293,2455.38942,35
154.9549102783203,2357.229232788086,107.62691497802734,2782.621528,40
160.35127639770508,2463.3474349975586,41.24116897583008,2782.621528,40
62.22033500671387,2237.1182441711426,353.0147075653076,2782.621528,40
73.18377494812012,2351.0186672210693,250.03695487976074,2782.621528,40
256.03652000427246,2384.7811222076416,29.333114624023438,2782.621528,40
49.239397048950195,2520.2460289001465,122.77698516845703,2782.621528,40
355.75413703918457,2282.841444015503,22.334814071655273,2782.621528,40
69.92506980895996,2514.9028301239014,117.35415458679199,2782.621528,40
205.19137382507324,2434.5197677612305,48.380374908447266,2782.621528,40
290.0402545928955,2302.9932975769043,31.979799270629883,2782.621528,40
199.00059700012207,2487.874984741211,25.247812271118164,2782.621528,40
143.8748836517334,2516.7489051818848,36.225080490112305,2782.621528,40
318.94421577453613,2323.111057281494,24.13797378540039,2782.621528,40
116.59407615661621,2531.550168991089,71.91658020019531,2782.621528,40
311.1071586608887,2359.6692085266113,28.062105178833008,2782.621528,40
121.16217613220215,2498.987913131714,82.71574974060059,2782.621528,40
199.1441249847412,2456.486940383911,33.606767654418945,2782.621528,40
137.67385482788086,2507.6472759246826,82.13639259338379,2782.621528,40
123.13961982727051,2550.875425338745,57.9380989074707,2782.621528,40
270.7974910736084,2386.8539333343506,59.89193916320801,2782.621528,40
270.9646224975586,2407.38582611084,24.849414825439453,2782.621528,40
290.28940200805664,2410.797357559204,29.243946075439453,2782.621528,40
101.24397277832031,2549.8101711273193,87.75758743286133,2782.621528,40
168.37334632873535,2465.4431343078613,84.39874649047852,2782.621528,40
354.45427894592285,2317.5535202026367,27.68254280090332,2782.621528,40
82.7338695526123,2618.1702613830566,48.2330322265625,2782.621528,40
229.29811477661133,2406.5046310424805,82.24797248840332,2782.621528,40
253.82232666015625,2403.5067558288574,61.25330924987793,2782.621528,40
96.71545028686523,2575.1075744628906,75.56319236755371,2782.621528,40
214.67232704162598,2458.9290618896484,71.50959968566895,2782.621528,40
206.70485496520996,2435.3644847869873,72.78656959533691,2782.621528,40
284.8532199859619,2372.2054958343506,62.90245056152344,2782.621528,40
300.7960319519043,2316.4548873901367,64.84341621398926,2782.621528,40
244.37904357910156,2402.907371520996,93.85251998901367,2782.621528,40
133.76975059509277,2572.6747512817383,55.005550384521484,2782.621528,40
145.8144187927246,2567.4643516540527,36.768198013305664,2782.621528,40
331.01868629455566,2326.997995376587,35.33625602722168,2782.621528,40
390.610933303833,2326.059341430664,23.85878562927246,2782.621528,40
384.9754333496094,2330.1496505737305,32.756805419921875,2782.621528,40
262.10784912109375,2471.041440963745,10.91766357421875,2782.621528,40
74.90253448486328,2595.761775970459,299.09801483154297,3130.073865,45
194.85735893249512,2677.1857738494873,147.4766731262207,3130.073865,45
206.01963996887207,2783.719301223755,27.51898765563965,3130.073865,45
302.72555351257324,2682.1553707122803,28.09762954711914,3130.073865,45
293.64657402038574,2689.8112297058105,36.93580627441406,3130.073865,45
238.52181434631348,2746.0458278656006,23.53072166442871,3130.073865,45
133.18395614624023,2890.5704021453857,32.19103813171387,3130.073865,45
229.5231819152832,2705.1174640655518,79.50997352600098,3130.073865,45
90.70014953613281,2865.300178527832,110.05663871765137,3130.073865,45
130.30052185058594,2887.6821994781494,40.224552154541016,3130.073865,45
99.97820854187012,2927.306890487671,48.44474792480469,3130.073865,45
279.24251556396484,2692.7077770233154,26.627779006958008,3130.073865,45
141.5688991546631,2858.2541942596436,60.21380424499512,3130.073865,45
128.10468673706055,2812.9990100860596,120.06092071533203,3130.073865,45
97.6872444152832,2919.722318649292,26.74412727355957,3130.073865,45
166.15676879882812,2836.894989013672,53.285837173461914,3130.073865,45
245.25928497314453,2743.687868118286,38.90395164489746,3130.073865,45
322.62516021728516,2674.7677326202393,40.74907302856445,3130.073865,45
295.44568061828613,2634.768009185791,78.9639949798584,3130.073865,45
276.031494140625,2747.1792697906494,34.36613082885742,3130.073865,45
238.92974853515625,2746.511936187744,76.47418975830078,3130.073865,45
62.74127960205078,2971.8353748321533,59.78274345397949,3130.073865,45
82.43584632873535,2879.558801651001,107.51008987426758,3130.073865,45
270.5845832824707,2726.717233657837,30.843019485473633,3130.073865,45
147.60088920593262,2828.834295272827,72.44658470153809,3130.073865,45
89.6158218383789,2916.433095932007,66.49160385131836,3130.073865,45
225.64387321472168,2832.271099090576,22.897720336914062,3130.073865,45
299.7925281524658,2664.818525314331,85.87932586669922,3130.073865,45
220.26515007019043,2796.9517707824707,68.2070255279541,3130.073865,45
115.0979995727539,2901.0229110717773,82.43894577026367,3130.073865,45
116.96863174438477,2875.8559226989746,100.07309913635254,3130.073865,45
399.3232250213623,2625.690698623657,21.52228355407715,3130.073865,45
278.51414680480957,2759.96732711792,22.733688354492188,3130.073865,45
118.75510215759277,2876.765489578247,83.20093154907227,3130.073865,45
309.6299171447754,2727.820873260498,9.188175201416016,3130.073865,45
85.74366569519043,2935.157060623169,94.30956840515137,3130.073865,45
287.16325759887695,2724.6954441070557,63.15326690673828,3130.073865,45
224.84827041625977,2790.69447517395,78.94015312194824,3130.073865,45
280.3540229797363,2745.1400756835938,53.29465866088867,3130.073865,45
159.32559967041016,2845.1695442199707,57.39951133728027,3130.073865,45
280.118465423584,2764.7645473480225,50.76408386230469,3130.073865,45
161.92269325256348,2882.0552825927734,43.67852210998535,3130.073865,45
425.692081451416,2623.8667964935303,19.019365310668945,3130.073865,45
346.31896018981934,2710.970401763916,25.01225471496582,3130.073865,45
189.65506553649902,2909.8823070526123,18.49842071533203,3130.073865,45
46.40388488769531,3120.8953857421875,137.72344589233398,3467.592898,50
62.537431716918945,2877.612352371216,362.6701831817627,3467.592898,50
105.46708106994629,3176.617383956909,55.643320083618164,3467.592898,50
104.57825660705566,3249.7000694274902,23.4987735748291,3467.592898,50
117.87605285644531,3175.8275032043457,45.33863067626953,3467.592898,50
144.22106742858887,3161.5936756134033,38.64121437072754,3467.592898,50
95.66640853881836,3066.945791244507,188.48848342895508,3467.592898,50
198.04930686950684,3118.6277866363525,45.105934143066406,3467.592898,50
117.11430549621582,3203.639507293701,42.19532012939453,3467.592898,50
48.736572265625,3194.6120262145996,129.50420379638672,3467.592898,50
149.1551399230957,3098.672389984131,121.08278274536133,3467.592898,50
204.3931484222412,3035.3143215179443,105.7748794555664,3467.592898,50
280.84397315979004,3022.125005722046,45.08161544799805,3467.592898,50
165.7721996307373,3113.9144897460938,49.408674240112305,3467.592898,50
387.79640197753906,2877.7871131896973,49.072980880737305,3467.592898,50
87.68224716186523,3212.740659713745,99.6553897857666,3467.592898,50
172.05548286437988,3157.6054096221924,29.253005981445312,3467.592898,50
119.08960342407227,3176.593542098999,68.68815422058105,3467.592898,50
457.39173889160156,2851.4137268066406,28.81169319152832,3467.592898,50
173.12383651733398,3155.8892726898193,70.75166702270508,3467.592898,50
297.7638244628906,3005.0973892211914,37.29844093322754,3467.592898,50
121.89435958862305,3195.9214210510254,69.67496871948242,3467.592898,50
219.31791305541992,3102.9813289642334,94.01798248291016,3467.592898,50
424.1948127746582,2900.339126586914,27.02617645263672,3467.592898,50
108.28757286071777,3167.177677154541,134.33551788330078,3467.592898,50
418.4689521789551,2912.0240211486816,29.254674911499023,3467.592898,50
148.43153953552246,3167.6371097564697,100.78549385070801,3467.592898,50
376.1920928955078,2926.7923831939697,93.92189979553223,3467.592898,50
250.14925003051758,3044.6617603302,89.31398391723633,3467.592898,50
403.64646911621094,2831.251382827759,68.14908981323242,3467.592898,50
177.95729637145996,3153.4972190856934,87.01467514038086,3467.592898,50
185.92262268066406,3178.8439750671387,18.741607666015625,3467.592898,50
357.405424118042,2995.7473278045654,24.016857147216797,3467.592898,50
403.20324897766113,2922.497034072876,58.48526954650879,3467.592898,50
234.15470123291016,3081.1104774475098,91.46237373352051,3467.592898,50
233.0305576324463,3043.9774990081787,106.94718360900879,3467.592898,50
312.23440170288086,3040.7187938690186,26.87978744506836,3467.592898,50
206.3295841217041,3155.900239944458,66.53547286987305,3467.592898,50
283.2796573638916,3033.4503650665283,65.95516204833984,3467.592898,50
380.6619644165039,2982.2449684143066,22.476673126220703,3467.592898,50
158.494234085083,3199.328660964966,84.45978164672852,3467.592898,50
234.8330020904541,3077.9998302459717,97.97120094299316,3467.592898,50
258.0552101135254,3092.5464630126953,49.15904998779297,3467.592898,50
292.6640510559082,3017.7783966064453,37.015438079833984,3467.592898,50
337.37635612487793,3051.173686981201,10.6201171875,3467.592898,50
315.37890434265137,3004.8701763153076,64.02969360351562,3467.592898,50
413.49196434020996,2931.030035018921,31.924962997436523,3467.592898,50
405.0910472869873,2901.155710220337,30.348539352416992,3467.592898,50
442.23904609680176,2904.6339988708496,21.87514305114746,3467.592898,50
480.7415008544922,2901.978015899658,9.149789810180664,3467.592898,50
123.82864952087402,3223.4749794006348,128.39961051940918,3804.869859,55
40.810346603393555,2936.305522918701,560.168981552124,3804.869859,55
118.86262893676758,3465.5709266662598,55.82904815673828,3804.869859,55
51.27429962158203,3443.281888961792,172.4991798400879,3804.869859,55
130.14769554138184,3489.691734313965,40.11678695678711,3804.869859,55
200.059175491333,3399.055242538452,60.124874114990234,3804.869859,55
229.96902465820312,3341.3875102996826,57.02376365661621,3804.869859,55
159.3606472015381,3452.7008533477783,77.16631889343262,3804.869859,55
111.54437065124512,3320.8775520324707,255.05828857421875,3804.869859,55
103.3482551574707,3577.5415897369385,27.15444564819336,3804.869859,55
220.34168243408203,3389.1634941101074,93.26338768005371,3804.869859,55
105.44276237487793,3365.3764724731445,215.85726737976074,3804.869859,55
462.79144287109375,3149.7721672058105,24.805307388305664,3804.869859,55
234.45916175842285,3423.771858215332,45.06802558898926,3804.869859,55
257.5969696044922,3343.616724014282,50.15063285827637,3804.869859,55
197.07441329956055,3409.5406532287598,50.89926719665527,3804.869859,55
392.94910430908203,3226.2051105499268,46.724557876586914,3804.869859,55
314.4059181213379,3319.4637298583984,46.541452407836914,3804.869859,55
127.02798843383789,3515.8233642578125,74.4163990020752,3804.869859,55
433.05420875549316,3189.350366592407,33.594608306884766,3804.869859,55
492.2804832458496,3141.386032104492,33.565521240234375,3804.869859,55
176.15103721618652,3441.3983821868896,88.00935745239258,3804.869859,55
128.5073757171631,3542.5336360931396,70.8622932434082,3804.869859,55
328.4566402435303,3340.8401012420654,36.949872970581055,3804.869859,55
210.8781337738037,3398.9837169647217,99.3967056274414,3804.869859,55
477.78964042663574,3176.2659549713135,21.870136260986328,3804.869859,55
463.47594261169434,3225.4388332366943,24.16396141052246,3804.869859,55
123.48270416259766,3535.069465637207,91.14837646484375,3804.869859,55
167.3898696899414,3484.914779663086,77.50511169433594,3804.869859,55
146.8045711517334,3537.3971462249756,77.70299911499023,3804.869859,55
501.83844566345215,3038.0306243896484,58.46595764160156,3804.869859,55
411.78274154663086,3227.081537246704,58.69770050048828,3804.869859,55
152.1780490875244,3490.5593395233154,93.21737289428711,3804.869859,55
498.1391429901123,3119.965076446533,60.74070930480957,3804.869859,55
273.362398147583,3359.7023487091064,73.2583999633789,3804.869859,55
302.19197273254395,3397.7909088134766,51.24020576477051,3804.869859,55
414.60514068603516,3142.965793609619,64.25333023071289,3804.869859,55
305.90176582336426,3432.560920715332,18.871545791625977,3804.869859,55
274.5790481567383,3396.993398666382,64.95857238769531,3804.869859,55
500.94151496887207,3143.097162246704,46.784162521362305,3804.869859,55
283.16545486450195,3354.948043823242,80.38020133972168,3804.869859,55
423.480749130249,3272.969961166382,28.327226638793945,3804.869859,55
106.45079612731934,3579.9801349639893,77.38757133483887,3804.869859,55
123.66080284118652,3542.5021648406982,104.96163368225098,3804.869859,55
227.54740715026855,3398.850440979004,109.08031463623047,3804.869859,55
387.7289295196533,3308.0952167510986,42.772769927978516,3804.869859,55
455.42001724243164,3146.7483043670654,67.66581535339355,3804.869859,55
202.3334503173828,3503.6137104034424,73.13323020935059,3804.869859,55
341.65072441101074,3278.2702445983887,64.09406661987305,3804.869859,55
217.9405689239502,3475.2724170684814,66.75314903259277,3804.869859,55
356.1215400695801,3336.562156677246,55.15885353088379,3804.869859,55
419.3575382232666,3192.514419555664,57.38115310668945,3804.869859,55
574.2392539978027,3048.0189323425293,45.07875442504883,3804.869859,55
462.4979496002197,3174.7922897338867,9.43136215209961,3804.869859,55
442.94095039367676,3204.120874404907,36.09824180603027,3804.869859,55
76.73501968383789,3580.8751583099365,282.54032135009766,4210.901425,60
58.71415138244629,3507.7273845672607,441.97869300842285,4210.901425,60
163.55371475219727,3775.400400161743,98.93178939819336,4210.901425,60
268.7366008758545,3554.1203022003174,38.68746757507324,4210.901425,60
91.89748764038086,3639.070987701416,331.925630569458,4210.901425,60
197.2968578338623,3836.8918895721436,31.28218650817871,4210.901425,60
186.71536445617676,3663.404703140259,221.96507453918457,4210.901425,60
114.9749755859375,3802.812337875366,169.3120002746582,4210.901425,60
155.01070022583008,3857.497453689575,59.2036247253418,4210.901425,60
395.45226097106934,3592.7536487579346,57.56783485412598,4210.901425,60
98.3285903930664,3812.980890274048,185.98198890686035,4210.901425,60
221.3451862335205,3806.6108226776123,35.6900691986084,4210.901425,60
386.68298721313477,3635.471820831299,40.44079780578613,4210.901425,60
208.9228630065918,3872.4234104156494,47.651052474975586,4210.901425,60
64.83745574951172,3958.7361812591553,96.98128700256348,4210.901425,60
377.55537033081055,3627.0222663879395,42.777061462402344,4210.901425,60
420.1936721801758,3559.237480163574,45.41587829589844,4210.901425,60
392.14253425598145,3639.0836238861084,52.411794662475586,4210.901425,60
260.53690910339355,3817.2473907470703,34.8048210144043,4210.901425,60
363.65294456481934,3639.153242111206,36.14616394042969,4210.901425,60
212.77761459350586,3812.9806518554688,33.415794372558594,4210.901425,60
348.88696670532227,3590.0402069091797,79.45990562438965,4210.901425,60
209.05160903930664,3827.1162509918213,54.84366416931152,4210.901425,60
362.1506690979004,3660.717725753784,38.245201110839844,4210.901425,60
364.9132251739502,3669.299602508545,29.865741729736328,4210.901425,60
411.1762046813965,3691.3514137268066,16.51787757873535,4210.901425,60
340.2209281921387,3680.9091567993164,77.05116271972656,4210.901425,60
130.73039054870605,3887.8512382507324,128.26848030090332,4210.901425,60
157.12594985961914,3883.8541507720947,90.95168113708496,4210.901425,60
286.7393493652344,3746.3128566741943,33.34689140319824,4210.901425,60
129.07004356384277,3914.4084453582764,101.67884826660156,4210.901425,60
329.46181297302246,3585.9906673431396,47.20044136047363,4210.901425,60
315.8271312713623,3719.9866771698,74.22542572021484,4210.901425,60
135.70070266723633,3852.2512912750244,158.51163864135742,4210.901425,60
388.29827308654785,3603.5563945770264,29.93464469909668,4210.901425,60
267.8840160369873,3745.6881999969482,100.80361366271973,4210.901425,60
479.0995121002197,3473.832130432129,82.91769027709961,4210.901425,60
377.3331642150879,3649.881601333618,80.58452606201172,4210.901425,60
519.1226005554199,3392.571449279785,94.53439712524414,4210.901425,60
222.02563285827637,3762.263536453247,79.4212818145752,4210.901425,60
204.7100067138672,3861.604928970337,94.69985961914062,4210.901425,60
390.4533386230469,3614.0756607055664,74.8133659362793,4210.901425,60
334.7601890563965,3669.3129539489746,61.44881248474121,4210.901425,60
218.34230422973633,3830.8424949645996,107.54084587097168,4210.901425,60
322.3917484283447,3690.6816959381104,108.94322395324707,4210.901425,60
112.00714111328125,3964.8852348327637,94.09022331237793,4210.901425,60
332.0162296295166,3600.722312927246,81.27808570861816,4210.901425,60
211.5941047668457,3852.2138595581055,78.54032516479492,4210.901425,60
367.9814338684082,3668.21551322937,81.03060722351074,4210.901425,60
376.2545585632324,3674.600601196289,62.66331672668457,4210.901425,60
360.182523727417,3644.092321395874,69.36192512512207,4210.901425,60
429.8393726348877,3485.0738048553467,63.69948387145996,4210.901425,60
260.90335845947266,3879.4760704040527,45.11094093322754,4210.901425,60
288.00463676452637,3774.8970985412598,86.96937561035156,4210.901425,60
400.76661109924316,3605.0686836242676,72.59678840637207,4210.901425,60
249.15146827697754,3864.586353302002,38.44451904296875,4210.901425,60
235.69846153259277,3876.2407302856445,37.644386291503906,4210.901425,60
342.35358238220215,3694.6561336517334,59.10181999206543,4210.901425,60
306.5991401672363,3760.953903198242,56.6411018371582,4210.901425,60
514.0535831451416,3501.668930053711,26.72886848449707,4210.901425,60
